lady,2937,3.320933
miss,1646,1.86117
lovelace,1613,1.823856
harlowe,1121,1.26754
friend,1120,1.26641
brother,1045,1.181605
letter,995,1.125069
howe,972,1.099063
sister,822,0.929454
family,776,0.877441
uncle,746,0.843519
thing,696,0.786983
dorcas,657,0.742885
heart,650,0.73497
cousin,639,0.722532
father,605,0.684087
mother,591,0.668257
solmes,551,0.623028
creature,527,0.595891
time,497,0.561969
lord,493,0.557446
hickman,489,0.552923
person,476,0.538224
hand,475,0.537093
betty,469,0.530309
smith,455,0.514479
mamma,431,0.487342
house,413,0.466989
thou,399,0.451158
wife,395,0.446636
fellow,394,0.445505
body,370,0.418367
lovick,362,0.409322
belford,350,0.395753
reason,347,0.392361
mind,344,0.388969
gentleman,340,0.384446
m,337,0.381054
people,333,0.376531
world,325,0.367485
men,321,0.362962
one,320,0.361831
colonel,317,0.358439
aunt,317,0.358439
part,317,0.358439
servant,312,0.352786
child,311,0.351655
morden,307,0.347132
character,304,0.34374
captain,303,0.342609
nothing,301,0.340348
john,297,0.335825
sex,294,0.332433
clarissa,293,0.331302
favour,289,0.326779
james,278,0.314341
love,269,0.304164
eye,261,0.295119
spirit,259,0.292857
way,255,0.288334
word,254,0.287204
occasion,252,0.284942
life,250,0.282681
antony,250,0.282681
honour,247,0.279289
day,245,0.277027
relation,240,0.271373
widow,229,0.258936
daughter,229,0.258936
god,226,0.255543
will,226,0.255543
husband,219,0.247628
effect,219,0.247628
account,217,0.245367
madam,217,0.245367
tomlinson,213,0.240844
niece,209,0.236321
virtue,208,0.23519
power,201,0.227275
girl,198,0.223883
parent,196,0.221622
head,190,0.214837
subject,181,0.204661
rawlins,181,0.204661
wretch,180,0.20353
norton,179,0.202399
joseph,179,0.202399
estate,178,0.201269
matter,177,0.200138
others,177,0.200138
hannah,177,0.200138
soul,176,0.199007
visit,173,0.195615
opinion,173,0.195615
end,170,0.192223
company,166,0.1877
papa,165,0.186569
case,164,0.185439
door,164,0.185439
pleasure,158,0.178654
opportunity,157,0.177523
fault,155,0.175262
hope,155,0.175262
doctor,150,0.169608
order,150,0.169608
justice,149,0.168478
art,148,0.167347
fortune,147,0.166216
view,145,0.163955
moore,145,0.163955
name,144,0.162824
place,144,0.162824
answer,144,0.162824
thro,144,0.162824
notice,143,0.161693
sinclair,143,0.161693
something,141,0.159432
sally,138,0.15604
merit,134,0.151517
pain,132,0.149255
messenger,131,0.148125
devil,127,0.143602
protection,127,0.143602
jack,125,0.14134
passion,124,0.14021
thought,123,0.139079
story,121,0.136817
resentment,119,0.134556
step,119,0.134556
lodging,119,0.134556
pride,118,0.133425
son,118,0.133425
hervey,117,0.132295
hour,116,0.131164
money,116,0.131164
appearance,115,0.130033
duty,115,0.130033
concern,115,0.130033
quality,115,0.130033
purpose,114,0.128902
death,113,0.127772
marriage,113,0.127772
particular,113,0.127772
nature,112,0.126641
argument,112,0.126641
libertine,112,0.126641
manner,111,0.12551
year,111,0.12551
master,111,0.12551
right,111,0.12551
executor,111,0.12551
sake,109,0.123249
grief,109,0.123249
liberty,109,0.123249
cause,109,0.123249
temper,109,0.123249
copy,109,0.123249
kind,108,0.122118
montague,108,0.122118
face,107,0.120987
proposal,107,0.120987
interest,106,0.119857
work,104,0.117595
question,103,0.116464
care,103,0.116464
mine,102,0.115334
point,102,0.115334
mischief,102,0.115334
reconciliation,102,0.115334
fretchville,101,0.114203
behaviour,101,0.114203
rest,101,0.114203
town,100,0.113072
pen,100,0.113072
affair,98,0.110811
state,98,0.110811
night,97,0.10968
rowland,97,0.10968
regard,96,0.108549
lordship,95,0.107419
deal,95,0.107419
air,94,0.106288
resolution,94,0.106288
grandfather,94,0.106288
charmer,93,0.105157
moment,92,0.104027
consequence,92,0.104027
treatment,92,0.104027
spouse,92,0.104027
